ident,type,name,iata,icao,iso_country,municipality,lat,lng
VYKU,small_airport,Kyauktu Airport,KYT,VYKU,MM,Kyauktu,21.4,94.1333
VYLS,medium_airport,Lashio Airport,LSH,VYLS,MM,Lashio,22.9779,97.7522
VYLK,medium_airport,Loikaw Airport,LIW,VYLK,MM,Loikaw,19.6915,97.2148
VYMW,small_airport,Magway Airport,MWQ,VYMW,MM,Magway,20.1656,94.9414
VYMN,small_airport,Manaung Airport,MGU,VYMN,MM,Manaung,18.8458,93.6889
VYMD,large_airport,Mandalay International Airport,MDL,VYMD,MM,Mandalay,21.7022,95.9779
VYMM,small_airport,Mawlamyine Airport,MNU,VYMM,MM,Mawlamyine,16.4447,97.6607
VYML,medium_airport,Meiktila Air Base,,VYML,MM,Meiktila,20.8864,95.89279
VYMO,medium_airport,Momeik Airport,MOE,VYMO,MM,,23.0925,96.6453
VYMS,medium_airport,Mong Hsat Airport,MOG,VYMS,MM,Mong Hsat,20.5168,99.2568
VYMT,small_airport,Mong Tong Airport,MGK,VYMT,MM,Mong Tong,20.2967,98.8989
VYMY,small_airport,Monywar Airport,NYW,VYMY,MM,Monywar,22.22164,95.09348
VYME,medium_airport,Myeik Airport,MGZ,VYME,MM,Mkeik,12.4398,98.6215
VYMK,medium_airport,Myitkyina Airport,MYT,VYMK,MM,Myitkyina,25.3836,97.3519
VYNP,medium_airport,Nampong Air Base,,VYNP,MM,Myitkyina,25.3544,97.2952
VYNS,medium_airport,Namsang Airport,NMS,VYNS,MM,Namsang,20.8905,97.7359
VYNU,small_airport,Namtu Airport,NMT,VYNU,MM,Namtu,23.083,97.383
VYNT,large_airport,Nay Pyi Taw International Airport,NYT,VYNT,MM,Naypyitaw,19.6235,96.201
VYPU,small_airport,Pakhokku Airport,PKK,VYPU,MM,Pakhokku,21.4043,95.11125
VYPN,small_airport,Pathein Airport,BSX,VYPN,MM,Pathein,16.8152,94.7799
VYPK,small_airport,Pauk Airport,PAU,VYPK,MM,Pauk,21.4492,94.4869
VYPT,medium_airport,Putao Airport,PBU,VYPT,MM,Putao,27.3299,97.4263
VYPY,small_airport,Pyay Airport,PRU,VYPY,MM,Pye,18.8245,95.266
VYST,medium_airport,Shante Air Base,,VYST,MM,Meiktila,20.9417,95.9145
VYSW,medium_airport,Sittwe Airport,AKY,VYSW,MM,Sittwe,20.13317,92.87069
VYFS,small_airport,Surbung Airport,SRU,VYFS,MM,Falam,22.93917,93.61533
VYTL,medium_airport,Tachileik Airport,THL,VYTL,MM,Tachileik,20.4838,99.9354
VYTD,medium_airport,Thandwe Airport,SNW,VYTD,MM,Thandwe,18.4607,94.3001
VYHN,small_airport,Tilin Airport,TIO,VYHN,MM,Tilin,21.7,94.1
VYYY,large_airport,Yangon International Airport,RGN,VYYY,MM,Yangon,16.9073,96.1332
VYYE,small_airport,Ye Airport,XYE,VYYE,MM,Ye,15.30136,97.86429
ZMAT,medium_airport,Altai Airport,LTI,ZMAT,MN,Altai,46.3764,96.2211
ZMAH,medium_airport,Arvaikheer Airport,AVK,ZMAH,MN,Arvaikheer,46.2503,102.802
ZMBU,medium_airport,Baruun Urt Airport,UUN,ZMBU,MN,,46.6603,113.285
ZMBH,medium_airport,Bayankhongor Airport,BYN,ZMBH,MN,Bayankhongor,46.1633,100.704
ZMBR,small_airport,Bulagtai Resort Airport,UGT,ZMBR,MN,Khankhongor,43.7493,104.11499
ZMBN,medium_airport,Bulgan Airport,UGA,ZMBN,MN,Bulgan,48.855,103.476
ZMBS,small_airport,Bulgan Sum Airport,HBU,ZMBS,MN,Bulgan,46.1006,91.5842
ZMUB,large_airport,Buyant-Ukhaa International Airport,ULN,ZMUB,MN,Ulaanbaatar,47.8431,106.767
ZMCD,medium_airport,Choibalsan Airport,COQ,ZMCD,MN,,48.13538,114.64723
ZMDZ,medium_airport,Dalanzadgad Airport,DLZ,ZMDZ,MN,Dalanzadgad,43.60863,104.36773
ZMDN,small_airport,Donoi Airport,ULZ,ZMDN,MN,Uliastai,47.7093,96.5258
ERT,small_airport,Erdenet Airport,ERT,ERT,MN,Erdenet,48.98306,104.15056
ZMHH,small_airport,Kharkhorin Airport,KHR,ZMHH,MN,,47.24667,102.82611
ZMHG,small_airport,Khatgal Airport,HTM,ZMHG,MN,Hatgal,50.43599,100.13953
ZMKD,medium_airport,Khovd Airport,HVD,ZMKD,MN,Khovd,47.9541,91.6282
ZMHU,small_airport,Khujirt Airport,HJT,ZMHU,MN,Khujirt,46.9258,102.773
ZMMG,small_airport,Mandalgobi Airport,MXW,ZMMG,MN,Mandalgobi,45.7381,106.269
ZMMN,medium_airport,Mörön Airport,MXV,ZMMN,MN,Mörön,49.66368,100.10003
MN-0005,medium_airport,Shine Bulagin Hural Air Base,,MN-0005,MN,Dalanjargalan,45.9467,109.1233
ZMTL,small_airport,Tosontsengel Airport,TNZ,ZMTL,MN,Tosontsengel,48.73887,98.2941
